随机音乐,#genre#
童年经典·蜡笔小新欢乐多,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11352970&key=1a8
谁能拒绝夏目和猫咪老师？夏目两季连看！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=23728665&key=1a8
国语版柯南，点到哪集看哪集,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=30080148&key=1a8
斗宗强者，莫欺少年穷！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11336572&key=1a8
【海绵宝宝】黄方块的爆笑生活~,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11352919&key=1a8
武魂世界充满了血腥和危险,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11352906&key=1a8
冲啊！四驱兄弟 嘴控大战	,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11352922&key=1a8
探寻不良人的龙泉宝藏,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21059565&key=1a8
成龍历险记·社会我阿福乌鸦坐飞机	,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11352946&key=1a8
网球王子·费德勒看了想打人	,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11352882&key=1a8
【七龍珠改】超级赛亚人孙捂空	,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11601966&key=1a8
柯南剧场版，真相只有一个！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=30080236&key=1a8
【Blue胖】你看得到我的腿吗	,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11601963&key=1a8
倚天屠龙刀，江湖共此时,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21241819&key=1a8
国漫打戏天花板，异人也！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11352869&key=1a8
【猫和老鼠】汤姆和杰瑞的故事,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11352879&key=1a8
罗峰 地球少年蜕变成宇宙主宰的成长之路,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=23902242&key=1a8
倒海 降妖 镇魔 敕神 摘星 摧城 开天 剑来,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985792&key=1a8
仙逆:灭藤之战好爽，王林杀疯了！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=30080215&key=1a8
全职高手1-3, 电竞IP国漫,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21059628&key=1a8
斗气化马，竟恐怖如斯,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=29465865&key=1a8
吕颂贤版塑造了最好的令狐冲~,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985791&key=1a8
唐门复兴之路，斗罗世界绝不容错过！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=30080161&key=1a8
爷青回！铠甲勇士名场面连播：炎龙侠变身台词 DNA 动了！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20432235&key=1a8
宫崎骏 有我的梦想和青春,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21059614&key=1a8
头文字D·秋名山车神,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11352889&key=1a8
从最弱 E 级猎人到暗影君主，全程爽到跺脚,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=29465847&key=1a8
【樱桃小丸子】我家很穷,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11342394&key=1a8
天行九歌 借君三十年 繁华万里好江山,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=29982644&key=1a8
尸兄 连僵尸都吃地沟油了,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=26355846&key=1a8
游戏时间到了！黑暗伽大门已经为你打开！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985856&key=1a8
舔屏预警！遮天年番：狠人大帝建模名场面，这才是女帝排面！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20432229&key=1a8
说到做到，这就是我的忍道！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=29465866&key=1a8
吃我皮神十万伏特！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=29465874&key=1a8
瑞克与莫蒂1-5，科幻动画神作,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=29982655&key=1a8
芳缘大陆的冒险，盖欧卡古拉顿,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11602069&key=1a8
热血、羁绊与忍道的传奇之旅,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985833&key=1a8
黑子的篮球3, 奇迹的世代！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=30080253&key=1a8
港味暗战 爽  Laughing sir,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985782&key=1a8
希望能用动画 传递快乐的力量！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=26355818&key=1a8
这帮人要是安安分分坐牢，现在都刑满释放了,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985847&key=1a8
秦尘 以武证道 武道主宰 ,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985798&key=1a8
十万年炼气终爆发！一招横扫正邪两派,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=24314021&key=1a8
星辰变 热血与情感的交织,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=24514506&key=1a8
今天的风儿很喧嚣,隔壁商店的薯片要不要,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985858&key=1a8
一只松鼠引发的灾难,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21059554&key=1a8
末世/丧尸/爽文/囤货/一口气看完系列,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985764&key=1a8
魔道祖师: 忘羡一曲远,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=30080217&key=1a8
谁会不喜欢可爱的小黄人呢,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11342428&key=1a8
阿珍爱上了阿强 伍六七又贱又好看,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985805&key=1a8
全职猎人: 谁是最强者？,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=30080254&key=1a8
红娘妖狐神助攻,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11352967&key=1a8
说一段神话，话说那么一家,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=26355782&key=1a8
天澜魔法高中的热血青春！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=26355772&key=1a8
逆袭爽番 林动的开挂人生,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=29982658&key=1a8
[不良人6]李星云死了?看不良人如何反击李嗣源,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=30080218&key=1a8
反叛的鲁路修：中二少年的叛逆史诗,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20969113&key=1a8
[一念永恒] 白小纯点香啦,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=30080223&key=1a8
刘关张三活宝，Q版世界大爆笑,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=29465871&key=1a8
写给大人的梦想和热血,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21059613&key=1a8
葫芦娃 一个藤上七个瓜,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985834&key=1a8
当神龙斗士觉醒！全程高能....!,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21241839&key=1a8
全球惊悚：我开启外挂自选商城,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=24314166&key=1a8
钻石王牌 青春励志热血番,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=29982607&key=1a8
超能力少女阿尼亚 欢乐源泉+治愈神器,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=30080149&key=1a8
神番 想要成为影之实力者,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=29982605&key=1a8
神作！钢之炼金术师FA,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985859&key=1a8
真真假假 假假真真 动画与现实的碰撞,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20969098&key=1a8
一切都是命运石之门的选择,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21241803&key=1a8
一念斩千魔，一念诛万仙,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21059592&key=1a8
少年歌行: 一起去闯荡江湖！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=29982667&key=1a8
开开心心每一天 合家欢动画片,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11601958&key=1a8
妖神记 聂离后宫传,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20969123&key=1a8
魔法少女，收集库洛牌吧,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21059587&key=1a8
快乐星球 冰柠檬莲蓉包，快乐我来啦,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21059600&key=1a8
林修 驭兽之力 挑战命运,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20969126&key=1a8
刀光铺就的世界 现实虚拟的热血冒险,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21241801&key=1a8
紫川——戎马一生 归去何从,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=29982661&key=1a8
和五条悟结婚就现在,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21059561&key=1a8
龙王苏醒！路明非到底能开几次挂！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=23865086&key=1a8
超级CULT.史上主角疯子最多的片子,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985787&key=1a8
废柴少爷谭云变身鸿蒙至尊 一路开挂,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21059591&key=1a8
潇洒的活 痛快的die,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985774&key=1a8
东游记 想当年超喜欢何仙姑,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20969135&key=1a8
经典动漫电影 狂王来了！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=24884368&key=1a8
我真的不想当大哥,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=29982614&key=1a8
辛逝纪芙音战士,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21059570&key=1a8
5庚纪，究极人神之战,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=26355862&key=1a8
民调局异闻录08集,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=26355820&key=1a8
超自然武装当哒当 和美女组队打怪,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985850&key=1a8
最新岛国动画大片,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=26355787&key=1a8
无尽吞噬 很狂,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=30080166&key=1a8
[地灵曲] 动画版鬼吹灯,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=30080216&key=1a8
国产条漫转动画泡面番的成功案例,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=23865132&key=1a8
骑士魂燃爆！从平成老大哥到令和新神，骑士变身爽到飞起,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985813&key=1a8
灵界侦探浦饭幽助,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11602034&key=1a8
和EVA一起长大,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985862&key=1a8
总动员系列 超经典动画电影,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=30080256&key=1a8
无上神帝 仙王重生变废柴？,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11352892&key=1a8
国风动画电影,感受极致美学,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=30080242&key=1a8
豆瓣 9.4 分封神！《虫师》冷门宝藏动漫,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21241791&key=1a8
哑舍 古风国产动漫 ,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=16020022&key=1a8
无镖不成人 长安进行时,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=29465876&key=1a8
【双城之战】英雄联盟超燃动画！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=23903196&key=1a8
Tong灵王 童年回忆,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20969112&key=1a8
大空翼！倒挂凌空射门！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11352904&key=1a8
全民末日：我！病毒君王,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985832&key=1a8
一个弟子开挂 负责毁天灭地,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=29982628&key=1a8
重刷东复名场面！为伙伴赴死的羁绊谁能不泪目？,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21241782&key=1a8
可爱萌系黑色猫妖罗小黑,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=24314159&key=1a8
喂，你喜欢跑步吗！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=29465884&key=1a8
老番才够味！机甲背后的阴谋,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=29465891&key=1a8
重燃西游新传奇 并肩悟空再闯天涯,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985765&key=1a8
高达动画元祖的魅力,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=23863809&key=1a8
从张小凡到鬼厉，看男主逆天改命！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=23728595&key=1a8
谁再说我是不可燃物？！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11352974&key=1a8
圣魔大陆龙皓晨,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=26355828&key=1a8
小时候没看懂的梗，现在看更爆笑！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985773&key=1a8
谁的青春没有为《第一神拳》的坚持热泪盈眶,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=26355789&key=1a8
永远的神作！《混沌武士》江湖漫游，谁看谁上头,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21241793&key=1a8
永远的神作！《混沌武士》江湖漫游，谁看谁上头,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21241793&key=1a8
小时候就怀疑他是不是他爸爸的孩子,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20969114&key=1a8
高级哺乳动物！迅速整齐行动力！,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=11601977&key=1a8
齐神 超能力就是用来打脸的,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20985831&key=1a8
重生之死敌是我的家人 ,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=20969145&key=1a8
属性修仙 强强强,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=136154&key=1a8
童年回忆杀！《烈火之炎》的火焰拳燃到起鸡皮疙瘩,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=23865186&key=1a8
你心中最强剑士是谁？,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=24879375&key=1a8
神奇宝贝换一种开局真挺新鲜,https://xn--o02-457ii600m.e.nxog.top/m/tv/dl/huya.php?id=21241784&key=1a8


歌星金曲,#genre#
歌MV,http://vd4.bdstatic.com/mda-ickhjq8gkcxz55i1/sc/mda-ickhjq8gkcxz55i1.mp4
歌MV2,http://vd4.bdstatic.com/mda-ihkwerpgqm1v3ehy/sc/mda-ihkwerpgqm1v3ehy.mp4
歌MV3,http://vd4.bdstatic.com/mda-jhid37v9u4vny09j/sc/mda-jhid37v9u4vny09j.mp4
歌MV4,http://vd4.bdstatic.com/mda-icpieeuwfuwruijw/sc/mda-icpieeuwfuwruijw.mp4
歌MV5,http://vd4.bdstatic.com/mda-jhtriuc2z5fddtre/sc/mda-jhtriuc2z5fddtre.mp4
歌MV6,http://vd4.bdstatic.com/mda-jepbbqntd414qsem/sc/mda-jepbbqntd414qsem.mp4
歌MV7,http://vd4.bdstatic.com/mda-ji3nh9t9qpewj26m/sc/mda-ji3nh9t9qpewj26m.mp4
冷漠-古咖啡,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_3142984&response=res&format=mp4&type=convert_url
冷漠-时光海灣,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_9867444&response=res&format=mp4&type=convert_url
冷漠-真不是闹着玩,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_22836669&response=res&format=mp4&type=convert_url
冷漠-谁都不要说分手,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_12975393&response=res&format=mp4&type=convert_url
冷漠-再爱也没有用,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_5834217&response=res&format=mp4&type=convert_url
冷漠-不要再说你还爱我,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_911272&response=res&format=mp4&type=convert_url
冷漠-别把寂寞当缘分,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6210858&response=res&format=mp4&type=convert_url
冷漠-你把爱情给了谁,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1210771&response=res&format=mp4&type=convert_url
冷漠-我是否也在你心中,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_4378249&response=res&format=mp4&type=convert_url
冷漠-多情的人不该相遇,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1041689&response=res&format=mp4&type=convert_url
凤凰传奇-華夏传说,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40828850&response=res&format=mp4&type=convert_url
凤凰传奇-奢香夫人,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_51674527&response=res&format=mp4&type=convert_url
凤凰传奇-今生的缘,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_646024&response=res&format=mp4&type=convert_url
凤凰传奇-荷塘月色,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1565837&response=res&format=mp4&type=convert_url
凤凰传奇-自由飞翔,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_18747906&response=res&format=mp4&type=convert_url
凤凰传奇-策马奔腾,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042013&response=res&format=mp4&type=convert_url
凤凰传奇-温柔姑娘,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6401404&response=res&format=mp4&type=convert_url
凤凰传奇-自由自在,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042025&response=res&format=mp4&type=convert_url
凤凰传奇-奇迹世界,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_954805&response=res&format=mp4&type=convert_url
凤凰传奇-歌唱二小放牛郎,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_8120530&response=res&format=mp4&type=convert_url
凤凰传奇-中国味道,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042021&response=res&format=mp4&type=convert_url
凤凰传奇-光芒,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042019&response=res&format=mp4&type=convert_url
凤凰传奇-御龙归字谣,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1164118&response=res&format=mp4&type=convert_url
邓丽君 歌曲精选九首 經典歌曲,https://vdse.bdstatic.com//432792ba00998e73655101c9e706e1e2.mp4
金典老歌,https://vdse.bdstatic.com//36ea0ffcf8156a44b9d524d999eb088a.mp4
刀郎經典歌曲7首：《西海情歌》《敖包相会》《情人》冲动的惩罚,https://vdse.bdstatic.com//628ca08719cef5987ea2ae3c6f0d2386.mp4
刀郎經典歌曲精选,https://vdse.bdstatic.com//4fcca19a19aa4974230c5ee70ab5fa55.mp4
刀郎經典老歌合集《披着羊皮的狼》《西海情歌》《冲动的惩罚》,https://vdse.bdstatic.com//bfbb0871ed01eb3328497faae6a8531b.mp4
云朵、刀郎、孙露、张雨生等經典怀旧歌曲6首,https://vdse.bdstatic.com//fa0ed7ad8657cc4d13972c3d9aa5ddbf.mp4
怀旧金曲:刀郎《黄玫瑰》,https://vdse.bdstatic.com//893331fdfab5d04e5c93e2adbbf1e949.mp4
飞鸟和蝉-任然,https://vd4.bdstatic.com/mda-kmagpap54qyv855r/v1-cae/1080p/mda-kmagpap54qyv855r.mp4
海鸥飞-龙梅子,https://vd2.bdstatic.com/mda-kgrx6ftzptj5x4i9/v1-cae/1080p/mda-kgrx6ftzptj5x4i9.mp4
不再痴情-黄静美,https://vd2.bdstatic.com/mda-mguiyws4cia6d0rf/1080p/cae_h264/1627568961141809995/mda-mguiyws4cia6d0rf.mp4
天公不作美-黄静美,https://vd2.bdstatic.com/mda-mcibj6pxkwe3x1ji/1080p/cae_h264/1616117049/mda-mcibj6pxkwe3x1ji.mp4
浪子闲话-笑纳-赤伶,https://vd3.bdstatic.com/mda-mi0jir5caqx8xtmh/1080p/cae_h264/1630505223203305128/mda-mi0jir5caqx8xtmh.mp4
用力活着-张茜,https://vd4.bdstatic.com/mda-mfmcz8hk0qjieck2/1080p/cae_h264/1624355388377695977/mda-mfmcz8hk0qjieck2.mp4
点歌的人-海来阿木,https://vd3.bdstatic.com/mda-maqxxg1hrznsdf1a/v1-cae/1080p/mda-maqxxg1hrznsdf1a.mp4
你的万水千山-海来阿木,https://vd4.bdstatic.com/mda-ki4i7gfqw6cw6hq0/v1-cae/1080p/mda-ki4i7gfqw6cw6hq0.mp4
当我孤独的时候还可以抱着你郑源,https://vd4.bdstatic.com/mda-kgaerksrx80jgdu0/v1-cae/1080p/mda-kgaerksrx80jgdu0.mp4
寂寞的人伤心的歌-龙梅子、杨海彪,https://vd4.bdstatic.com/mda-kb5gc9c1vmtz93g8/v1-cae/sc/mda-kb5gc9c1vmtz93g8.mp4
两个人-蔡妍-BerryGood,https://vd2.bdstatic.com/mda-iffus60ju99vp5kr/sc/mda-iffus60ju99vp5kr.mp4
两个人-蔡妍-BerryGood,https://vd4.bdstatic.com/mda-ki9ze4v8sw9sj7cb/sc/mda-ki9ze4v8sw9sj7cb.mp4
情歌皇后林翠萍《相见不如不见》F,https://vdse.bdstatic.com//1f65ad884619a069c68572f1ac9e2b0e.mp4
林翠萍經典老歌《相会在梦里》F,https://vdse.bdstatic.com//00fb72cd0b27bec6d9c0cd915874b50e.mp4
林翠萍經典情歌《相思豆》F,https://vdse.bdstatic.com//986498bb0ccd2114ba1274df22fae332.mp4
精选韓宝仪經典歌曲10首F,https://vdse.bdstatic.com//42d5ac65a9070eeab2513bf6bc65ea4d.mp4
龙飘飘《我没醉》F,https://vdse.bdstatic.com//3d48e45e47836cd75c202ec957260837.mp4
龙飘飘《往事》F,https://vdse.bdstatic.com//a28e362e15fa8c361219944bfb59b596.mp4
美酒加咖啡 龙飘飘F,https://vdse.bdstatic.com//816c73543ede254586a625cacc67ea0f.mp4
林翠萍《麦搁來这套》,https://vdse.bdstatic.com//5b388a47b1233105831e09b8cadc1edd.mp4
龙飘飘經典老歌《后悔爱上你》,https://vdse.bdstatic.com//bde5b937e292c240a4322d9719deb98b.mp4
屋顶着火宋茜,https://vd3.bdstatic.com/mda-ife08h4xpq85sg65/logo//mda-ife08h4xpq85sg65.mp4?pd=19&vt=1
陈柯宇生僻字,http://vd2.bdstatic.com/mda-jb28qp6tauzkzpy9//mda-jb28qp6tauzkzpy9.mp4
摩登兄弟探清水河,http://vd2.bdstatic.com/mda-jg6dffnbt92877h0/sc/mda-jg6dffnbt92877h0.mp4
筷子兄弟小苹果,http://vd1.bdstatic.com/mda-hc2rwgemn6yrnvw2/mda-hc2rwgemn6yrnvw2.mp4
李玲玉女儿情,http://vd4.bdstatic.com/mda-jiqh0kcd7kgpwnmb/sc/mda-jiqh0kcd7kgpwnmb.mp4
你的酒馆对我打了烊陈雪凝,https://vd3.bdstatic.com/mda-ka59e4w0qxxsxnt0//mda-ka59e4w0qxxsxnt0.mp4?pd=19&vt=1
醉千年李袁杰,http://vd3.bdstatic.com/mda-ihai9qt3yny3sx53//mda-ihai9qt3yny3sx53.mp4?pd=19&vt=1
就算没有如果张杰,https://vdse.bdstatic.com//b362a1c2ecbc60b18d3dc06cdc97f142.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A58%3A51Z%2F-
浮诛张杰,https://vdse.bdstatic.com/1c2dc5580507bc1b0ef507c63b3fc461.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
望赵丽颖张碧晨,https://vdse.bdstatic.com/25f5ae931f851bf09c48abaebe5d6f8d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
杜德伟-情人,http://vdown.kuwo.cn:80/resource/t4/59/86/iXqIb2KOC3M.mp4
男儿当自强 林子祥,http://vdown.kuwo.cn:80/resource/t4/35/8/byLO9W5m5Y8.mp4
陈雷-随缘,http://vdown.kuwo.cn:80/resource//t1/34/c9596b26ffc64cb5ab2c3f82068d167a.mp4
歡喜就好,http://vdown.kuwo.cn:80/resource//t4/33/65/I4Vpjif2dxY.mp4
故乡,http://vdown.kuwo.cn:80/resource/t4/23/63/hQYKyFEiljU.mp4
爱情鸟,http://vdown.kuwo.cn:80/resource//t4/69/75/bD9N0L_qjcM.mp4
爱拼才会赢,http://vdown.kuwo.cn:80/resource//t4/20/1/y12_ecvVJgA.mp4
浪子的心情,http://vdown.kuwo.cn:80/resource/t4/53/44/3Rve23J-sy8.mp4
草蜢-半点心,http://vodcdn.video.taobao.com/oss/ali-video/68fc953ff930412784dada5eb79d0821/1461058499/video.m3u8.m3u8
草蜢-宝贝对不起,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/RQdMfitGKCINh4BPzc9%40%40sd.m3u8
陈倩倩-婴儿,http://vodcdn.video.taobao.com/oss/ali-video/4fc8d043456c092c392483bd293d0ee3/video.m3u8
王菲-容易受伤的女人(国语),http://vodcdn.video.taobao.com/oss/ali-video/84722d96b62883dafdcc154afbf0bb03/video.m3u8
王菲-执迷不悔,http://vodcdn.video.taobao.com/oss/ali-video/15bf7da88b44048edaabe73d6b17c00b/video.m3u8
